mondo_id,label,pubmed_total_count,ct_active_trials,ct_total_enrollment_target,wiki_annual_pv,wiki_lang_count,google_result_count
MONDO:0019319,verrucous nevus,905,0,0,11986,4,0
MONDO:0019320,acanthokeratolytic verrucous nevus,0,0,0,6005,1,0
MONDO:0019321,atypical Werner syndrome,82,0,0,65024,23,0
MONDO:0019322,pemphigus vegetans,410,0,0,91439,28,0
MONDO:0019323,pemphigus erythematosus,916,2,20030,5974,2,0
MONDO:0019324,pemphigus foliaceus,12895,2,283,19860,6,0
MONDO:0019325,phakomatosis cesioflammea,31,0,0,0,0,0
MONDO:0019326,phakomatosis cesiomarmorata,11,0,0,0,0,0
MONDO:0019327,phakomatosis spilorosea,11,0,0,0,0,0
MONDO:0019328,macrocystic lymphatic malformation,7912,3,320,57999,11,0
MONDO:0019329,microcystic lymphatic malformation,214,2,342,21688,10,0
MONDO:0019330,pili gemini,3,0,0,264896,2,0
MONDO:0019332,punctate palmoplantar keratoderma type 1,25,0,0,25590,8,0
MONDO:0019333,autosomal recessive hyperinsulinism due to SUR1 deficiency,1,0,0,0,0,0
MONDO:0019334,autosomal recessive hyperinsulinism due to Kir6.2 deficiency,1,0,0,0,0,0
MONDO:0019335,mild hyperphenylalaninemia,495,0,0,9046,7,0
MONDO:0019336,Gardner syndrome,2758,4,1032,50771,12,0
MONDO:0019337,autoimmune bullous skin disease,6017,11,101981,122049,13,0
MONDO:0019338,sarcoidosis,37592,74,84999,824590,57,0
MONDO:0019339,"47,XYY syndrome",136,3,720,286678,36,0
MONDO:0019340,scleroderma,33765,199,227279,548291,48,0
MONDO:0019342,Seckel syndrome,341,1,200,46653,13,0
MONDO:0019344,antisynthetase syndrome,1043,6,988,48428,9,0
MONDO:0019345,shigellosis,9555,8,46563,65727,28,0
MONDO:0019346,sialidosis type 1,1292,4,20399,7444,4,0
MONDO:0019347,peeling skin syndrome,128,89,87119,12825,3,0
MONDO:0019349,Sotos syndrome,681,1,100000,73357,17,0
MONDO:0019350,hereditary spherocytosis,3169,3,350,50947,19,0
MONDO:0019351,isolated spina bifida,496,24,2685,593339,44,0
MONDO:0019353,Stargardt disease,1721,24,22543,65563,21,0
MONDO:0019354,Stickler syndrome,590,4,50764,56066,18,0
MONDO:0019355,adult-onset Still disease,3218,52,25521,247189,16,0
MONDO:0019356,urogenital tract malformation,82116,637,7617984,64759,31,0
MONDO:0019357,congenital narrowing of cervical spinal canal,84,0,0,428937,32,0
MONDO:0019358,encephalopathy due to sulfite oxidase deficiency,65,0,0,9034,1,0
MONDO:0019359,Rocky mountain spotted fever,1907,0,0,119975,22,0
MONDO:0019360,rickettsialpox,3045,0,0,43825,10,0
MONDO:0019362,epidemic louse-borne typhus,2436,0,0,89239,27,0
MONDO:0019364,pseudotyphus of California,0,0,0,4010,3,0
MONDO:0019365,scrub typhus,3507,1,72,103629,21,0
MONDO:0019366,free sialic acid storage disease,31,1,12000,9232,7,0
MONDO:0019367,regional odontodysplasia,397,0,0,7455,5,0
MONDO:0019368,florid cemento-osseous dysplasia,163,0,0,25874,1,0
MONDO:0019369,complex regional pain syndrome,8258,70,22465,264454,30,0
MONDO:0019370,vulvovaginal gingival syndrome,25,0,0,192874,23,0
MONDO:0019371,narcolepsy without cataplexy,2347,3,20205,573169,63,0
MONDO:0019372,solitary bone cyst,19165,16,2076,9780,8,0
MONDO:0019373,desmoplastic small round cell tumor,967,19,15032,57080,5,0
MONDO:0019374,CAMOS syndrome,119,0,0,1669,1,0
MONDO:0019375,megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome,2,0,0,20503,7,0
MONDO:0019376,West-Nile encephalitis,7817,6,11741,74887,41,0
MONDO:0019377,Mycoplasma encephalitis,466,1,10000,488876,74,0
MONDO:0019378,la Crosse encephalitis,2612,0,0,12421,7,0
MONDO:0019380,western equine encephalitis,1188,0,0,10039,12,0
MONDO:0019383,acute disseminated encephalomyelitis,4031,7,61348,114346,20,0
MONDO:0019384,encephalitis lethargica,336,0,0,767954,29,0
MONDO:0019385,steroid-responsive encephalopathy associated with autoimmune thyroiditis,1418,31,68197,43851,14,0
MONDO:0019386,progressive rubella panencephalitis,54,0,0,2505,2,0
MONDO:0019387,macrostomia-preauricular tags-external ophthalmoplegia syndrome,0,0,0,0,0,0
MONDO:0019388,pelvis syndrome,4312,197,147123,1853,1,0
MONDO:0019390,Susac syndrome,564,1,20,30014,13,0
MONDO:0019391,Fanconi anemia,7087,27,83840,100206,27,0
MONDO:0019392,syringocystadenoma papilliferum,459,0,0,4912,1,0
MONDO:0019393,idiopathic malabsorption due to bile acid synthesis defects,7,0,0,81419,6,0
MONDO:0019394,Senior-Boichis syndrome,1,0,0,0,0,0
MONDO:0019395,Hinman syndrome,149,0,0,90717,8,0
MONDO:0019396,collagen type III glomerulopathy,72,0,0,20268,7,0
MONDO:0019397,unknown leukodystrophy,220,2,20244,21558,7,0
MONDO:0019398,desmin-related myopathy with Mallory body-like inclusions,5,0,0,1818,5,0
MONDO:0019399,Isaac syndrome,1017,18,12223,40396,12,0
MONDO:0019401,sporadic idiopathic steroid-resistant nephrotic syndrome,18,0,0,1308,2,0
MONDO:0019402,beta thalassemia,18863,69,125963,159828,13,0
MONDO:0019403,congenital dyserythropoietic anemia,833,4,10222,11335,6,0
MONDO:0019404,perineurioma,45765,1,139,1178,1,0
MONDO:0019405,facial onset sensory and motor neuronopathy,57,0,0,6559,1,0
MONDO:0019406,craniofacial conodysplasia,2,0,0,0,0,0
MONDO:0019407,"microcephalic osteodysplastic dysplasia, Saul-Wilson type",1,1,200,0,0,0
MONDO:0019408,Astley-Kendall dysplasia,2,0,0,0,0,0
MONDO:0019409,idiopathic juvenile osteoporosis,175,0,0,4161,7,0
MONDO:0019411,genochondromatosis type 1,0,0,0,1736,3,0
MONDO:0019412,dysspondyloenchondromatosis,9,0,0,0,0,0
MONDO:0019413,ischio-vertebral syndrome,3,0,0,0,0,0
MONDO:0019414,BRESEK syndrome,4,0,0,0,0,0
MONDO:0019415,fetal and neonatal alloimmune thrombocytopenia,705,2,89,18814,6,0
MONDO:0019416,X-linked intellectual disability-hypogammaglobulinemia-progressive neurological deterioration syndrome,4,0,0,0,0,0
MONDO:0019417,X-linked intellectual disability-precocious puberty-obesity syndrome,2728,0,0,91566,17,0
MONDO:0019418,X-linked intellectual disability-epilepsy-progressive joint contractures-dysmorphism syndrome,60,0,0,9034,1,0
MONDO:0019419,X-linked intellectual disability-macrocephaly-macroorchidism syndrome,2728,9,9447,36975,6,0
MONDO:0019420,"X-linked intellectual disability, Pai type",4,0,0,16715,6,0
MONDO:0019421,"X-linked intellectual disability, Seemanova type",0,0,0,9034,1,0
MONDO:0019422,"X-linked intellectual disability, Stevenson type",16,0,0,17868,7,0
MONDO:0019423,"X-linked intellectual disability, Stoll type",1,0,0,154299,45,0
MONDO:0019424,X-linked intellectual disability-acromegaly-hyperactivity syndrome,2728,0,0,0,0,0
MONDO:0019426,X-linked intellectual disability-corpus callosum agenesis-spastic quadriparesis syndrome,2,0,0,0,0,0
MONDO:0019427,"X-linked neurodegenerative syndrome, Bertini type",3,0,0,122258,28,0
MONDO:0019428,fried syndrome,983,26,26141,145578,30,0
MONDO:0019429,"X-linked neurodegenerative syndrome, Hamel type",0,0,0,604977,68,0
MONDO:0019430,X-linked intellectual disability-ataxia-apraxia syndrome,2728,1,20000,59197,15,0
MONDO:0019431,primitive portal vein thrombosis,11,0,0,205551,120,0
MONDO:0019432,rheumatoid factor-negative juvenile idiopathic arthritis,115,1,260,106333,33,0
MONDO:0019433,oligoarticular juvenile idiopathic arthritis,133,0,0,106333,33,0
MONDO:0019434,systemic-onset juvenile idiopathic arthritis,710,23,19983,24121,9,0
MONDO:0019435,rheumatoid factor-positive polyarticular juvenile idiopathic arthritis,126,0,0,106333,33,0
MONDO:0019436,psoriasis-related juvenile idiopathic arthritis,0,15,12037,106333,33,0
MONDO:0019437,enthesitis-related juvenile idiopathic arthritis,489,6,24755,106333,33,0
MONDO:0019438,AL amyloidosis,6803,104,120206,51236,6,0
MONDO:0019439,AA amyloidosis,1488,25,20943,32300,5,0
MONDO:0019440,wild type ABeta2M amyloidosis,2,0,0,0,0,0
MONDO:0019441,ATTRV122I amyloidosis,5,1,1663,0,0,0
MONDO:0019443,dextro-looped transposition of the great arteries,9247,8,12920,218028,77,0
MONDO:0019444,trichinellosis,5604,0,0,248423,45,0
MONDO:0019445,trichofolliculoma,192,0,0,2762,3,0
MONDO:0019446,localized lichen myxedematosus,118,0,0,1094,1,0
MONDO:0019447,atypical lichen myxedematosus,45,0,0,988,1,0
MONDO:0019448,benign adult familial myoclonic epilepsy,155,0,0,12349,5,0
MONDO:0019449,lissencephaly type 3-familial fetal akinesia sequence syndrome,0,0,0,6410,2,0
MONDO:0019450,lissencephaly with cerebellar hypoplasia,115,0,0,113219,19,0
MONDO:0019451,chronic neutrophilic leukemia,649,7,23050,123007,38,0
MONDO:0019452,"myeloproliferative neoplasm, unclassifiable",299,6,31000,68392,25,0
MONDO:0019453,myelodysplastic syndrome with multilineage dysplasia,387,3,7390,602529,37,0
MONDO:0019454,myelodysplastic syndrome with excess blasts,1903,42,4473,602529,37,0
MONDO:0019455,acute panmyelosis with myelofibrosis,32,1,200,3450,3,0
MONDO:0019456,acute myeloid leukemia with multilineage dysplasia,225,3,7390,480643,49,0
MONDO:0019457,therapy related acute myeloid leukemia and myelodysplastic syndrome,2102,125,36793,480643,49,0
MONDO:0019458,acute basophilic leukemia,973,0,0,3927,4,0
MONDO:0019460,acute leukemia of ambiguous lineage,173,55,20273,167664,42,0
MONDO:0019461,B-cell prolymphocytic leukemia,753,10,26770,58346,17,0
MONDO:0019462,splenic marginal zone lymphoma,1204,13,22394,18684,6,0
MONDO:0019463,non-amyloid monoclonal immunoglobulin deposition disease,52,1,20,4025,2,0
MONDO:0019464,heavy chain disease,10123,74,52200,5723,6,0
MONDO:0019465,nodal marginal zone B-cell lymphoma,742,11,18693,128449,13,0
MONDO:0019466,lymphomatoid granulomatosis,1029,4,19295,9470,6,0
MONDO:0019467,CD4+/CD56+ hematodermic neoplasm,854,14,976,12407,7,0
MONDO:0019468,T-cell prolymphocytic leukemia,927,15,27584,817389,102,0
MONDO:0019469,T-cell large granular lymphocyte leukemia,1045,18,49890,21853,6,0
MONDO:0019470,aggressive NK-cell leukemia,1376,21,51509,58346,17,0
MONDO:0019471,adult T-cell leukemia/lymphoma,8778,181,50016,52326,5,0
MONDO:0019472,extranodal nasal NK/T cell lymphoma,1390,28,30501,0,1,0
MONDO:0019473,enteropathy-associated T-cell lymphoma,607,7,1540,14262,4,0
MONDO:0019474,hepatosplenic T-cell lymphoma,581,5,1356,52326,5,0
MONDO:0019475,subcutaneous panniculitis-like T-cell lymphoma,529,2,1200,52326,5,0
MONDO:0019476,primary cutaneous peripheral T-cell lymphoma not otherwise specified,360,3,1173,52326,5,0
MONDO:0019478,adult nodular lymphocyte predominant Hodgkin lymphoma,31534,1,100,18169,2,0
MONDO:0019479,histiocytic sarcoma,1870,31,22352,6776,2,0
MONDO:0019480,Langerhans cell sarcoma,552,4,26136,3917,2,0
MONDO:0019483,methotrexate-associated lymphoproliferative disorders,224,13,14722,21600,3,0
MONDO:0019484,hypothalamic hamartomas with gelastic seizures,280,0,0,33860,5,0
MONDO:0019485,idiopathic hemiconvulsion-hemiplegia syndrome,10,0,0,144279,42,0
MONDO:0019487,epilepsy with myoclonic absences,6712,1,20,22728,3,0
MONDO:0019488,myoclonic epilepsy in non-progressive encephalopathies,34,0,0,662542,131,0
MONDO:0019489,diffuse palmoplantar keratoderma - acrocyanosis syndrome,0,0,0,91395,9,0
MONDO:0019490,progressive familial heart block,415,68,516413,799196,218,0
MONDO:0019493,primary adult heart tumor,7397,157,291622,10291,4,0
MONDO:0019494,primary pediatric heart tumor,690,55,252695,93689,29,0
MONDO:0019496,neuroendocrine neoplasm,221907,794,1742077,210342,23,0
MONDO:0019497,nonsyndromic genetic hearing loss,3212,2,54000,12385,5,0
MONDO:0019498,tungiasis,419,0,0,60709,15,0
MONDO:0019499,Turner syndrome,13114,49,32361,703503,62,0
MONDO:0019500,extragonadal teratoma,523,2,1805,340823,43,0
MONDO:0019501,Usher syndrome,2282,12,77740,128389,25,0
MONDO:0019502,autosomal recessive non-syndromic intellectual disability,79,1,20000,9365,3,0
MONDO:0019503,anterior segment dysgenesis,481,26,96758,7410,7,0
MONDO:0019504,superior limbic keratoconjunctivitis,127,0,0,5075,4,0
MONDO:0019506,obesity-colitis-hypothyroidism-cardiac hypertrophy-developmental delay syndrome,58539,0,0,2045,2,0
MONDO:0019507,amelogenesis imperfecta,1500,2,90,35802,16,0
MONDO:0019508,van der Woude syndrome,382,3,430,11599,10,0
MONDO:0019509,cutaneous leukocytoclastic angiitis,2973,0,0,33858,8,0
MONDO:0019512,congenital heart malformation,94094,949,17782786,119782,48,0
MONDO:0019514,hepatic veno-occlusive disease,2250,24,11816,18069,9,0
MONDO:0019516,exudative vitreoretinopathy,870,0,0,10145,4,0
MONDO:0019517,Waardenburg syndrome type 2,110,1,30000,307141,24,0
MONDO:0019518,Waardenburg-Shah syndrome,82,0,0,307141,24,0
MONDO:0019521,centripetalis recessive dystrophic epidermolysis bullosa,0,0,0,0,0,0
MONDO:0019522,recessive dystrophic epidermolysis bullosa-generalized other,263,0,0,19727,3,0
MONDO:0019524,Bartter syndrome type 4,103,0,0,54923,21,0
MONDO:0019525,tetrasomy X,26,3,5900,77550,14,0
MONDO:0019526,erythema elevatum diutinum,628,1,3000,189826,32,0
MONDO:0019527,undifferentiated connective tissue syndrome,442,17,36655,29797,4,0
MONDO:0019528,inflammatory pseudotumor of the liver,776,0,0,10285,2,0
MONDO:0019529,radiation myelitis,424,3,1320,414809,19,0
MONDO:0019530,non-syndromic syndactyly,66,0,0,23002,10,0
MONDO:0019531,hemolytic anemia due to glutathione reductase deficiency,212,1,30000,356693,75,0
MONDO:0019532,"autoimmune hemolytic anemia, warm type",257,3,10771,14228,3,0
MONDO:0019533,paroxysmal cold hemoglobinuria,5069,0,0,12576,4,0
MONDO:0019534,mixed-type autoimmune hemolytic anemia,59,5,65889,63049,15,0
MONDO:0019535,drug-induced autoimmune hemolytic anemia,227,6,56083,14228,3,0
MONDO:0019536,Shiga toxin-associated hemolytic uremic syndrome,98,2,35220,129474,35,0
MONDO:0019537,hemoglobin D disease,126,250,135789,16798,2,0
MONDO:0019538,Gaisbock syndrome,19,0,0,183697,32,0
MONDO:0019540,diffuse alveolar hemorrhage,4582,5,2232,45936,6,0
MONDO:0019542,acute liver failure,28851,219,856065,56240,19,0
MONDO:0019543,acquired aneurysmal subarachnoid hemorrhage,383,0,0,396637,33,0
MONDO:0019544,cocaine intoxication,1172,2,580,50287,8,0
MONDO:0019545,systemic monochloroacetate poisoning,4,0,0,9418,2,0
MONDO:0019547,Wells syndrome,763,11,2293,18684,11,0
MONDO:0019548,autosomal dominant intermediate Charcot-Marie-Tooth disease,54,0,0,565759,33,0
MONDO:0019549,severe early-onset axonal neuropathy due to MFN2 deficiency,1,0,0,565759,33,0
MONDO:0019550,hereditary motor and sensory neuropathy with acrodystrophy,1,0,0,0,0,0
MONDO:0019551,hereditary motor and sensory neuropathy type 6,626,23,25633,15524,5,0
MONDO:0019552,centrifugal lipodystrophy,25,0,0,1061,3,0
MONDO:0019553,drug-induced localized lipodystrophy,4,0,0,65867,18,0
MONDO:0019554,idiopathic localized lipodystrophy,16,0,0,91395,9,0
MONDO:0019555,panniculitis and localized lipodystrophy,28,0,0,34902,15,0
MONDO:0019556,pressure-induced localized lipoatrophy,3,0,0,14216,5,0
MONDO:0019557,chilblain lupus,208,1,140,9066,1,0
MONDO:0019558,discoid lupus erythematosus,4636,9,1587,146644,15,0
MONDO:0019559,hypertrophic or verrucous lupus erythematosus,195020,0,0,174792,15,0
MONDO:0019560,lupus erythematosus tumidus,160,0,0,174792,15,0
MONDO:0019561,lupus erythematosus panniculitis,568,2,276,174792,15,0
MONDO:0019562,localized scleroderma,5723,15,4031,548291,48,0
MONDO:0019563,CREST syndrome,3070,49,11956,99456,14,0
MONDO:0019565,hereditary von Willebrand disease,408,35,258012,118535,30,0
MONDO:0019567,"Ehlers-Danlos syndrome, classic type, 1",8,1,200,1521591,48,0
MONDO:0019568,"Ehlers-Danlos syndrome, classic type, 2",6,0,0,1521591,48,0
MONDO:0019569,Cockayne syndrome type 1,1659,1,20000,97182,17,0
MONDO:0019570,Cockayne syndrome type 2,1659,1,20000,97182,17,0
MONDO:0019571,autosomal dominant cutis laxa,96,0,0,18217,13,0
MONDO:0019572,autosomal recessive cutis laxa type 1,7,0,0,18217,13,0
MONDO:0019573,autosomal recessive cutis laxa type 2,42,0,0,18217,13,0
MONDO:0019574,secondary intestinal lymphangiectasia,134,0,0,23258,6,0
MONDO:0019575,hypotrichosis simplex of the scalp,40,0,0,110625,21,0
MONDO:0019576,telangiectasia macularis eruptiva perstans,119,0,0,5412,1,0
MONDO:0019577,anonychia-onychodystrophy syndrome,4,0,0,3063,1,0
MONDO:0019578,nodular lichen myxedematosus,22,0,0,1173,1,0
MONDO:0019579,discrete papular lichen myxedematosus,26,0,0,1241,1,0
MONDO:0019580,papular mucinosis of infancy,9,0,0,4211,2,0
MONDO:0019581,acral persistent papular mucinosis,43,0,0,2205,2,0
MONDO:0019582,self-healing papular mucinosis,16,0,0,4211,2,0
MONDO:0019583,localized lichen myxedematosus with mixed features of different subtypes,1,0,0,91395,9,0
MONDO:0019584,localized lichen myxedematosus with monoclonal gammopathy or systemic symptoms,357567,0,0,91395,9,0
MONDO:0019585,scleromyxedema without monoclonal gammopathy,172,0,0,91395,9,0
MONDO:0019586,X-linked nonsyndromic hearing loss,43,1,30000,12385,5,0
MONDO:0019587,autosomal dominant nonsyndromic hearing loss,235,0,0,12385,5,0
MONDO:0019588,"hearing loss, autosomal recessive",3318,13,85811,99967,15,0
MONDO:0019591,panhypopituitarism,2321,4,2389,114896,21,0
MONDO:0019600,xeroderma pigmentosum,7015,4,721,119950,32,0
MONDO:0019603,osteopenia-myopia-hearing loss-intellectual disability-facial dysmorphism syndrome,1,0,0,0,0,0
MONDO:0019604,acquired monoclonal Ig light chain-associated Fanconi syndrome,0,0,0,0,0,0
MONDO:0019605,immunotactoid or fibrillary glomerulopathy,322,1,35000,8759,2,0
MONDO:0019606,simple cryoglobulinemia,44,0,0,25149,3,0
MONDO:0019607,unspecified juvenile idiopathic arthritis,13,3,6060,212339,21,0
MONDO:0019609,Zellweger spectrum disorders,1079,2,274,51612,21,0
MONDO:0019610,Zollinger-Ellison syndrome,3696,2,680,124330,30,0
MONDO:0019611,TSH-secreting pituitary adenoma,405,1,2500,84403,28,0
MONDO:0019612,functioning gonadotropic adenoma,226,0,0,34481,7,0
MONDO:0019613,non-functioning pituitary adenoma,1383,11,1788,84403,28,0
MONDO:0019614,pituitary deficiency due to Rathke's pouch cysts,20,0,0,26353,13,0
MONDO:0019615,pituitary dermoid and epidermoid cysts,19,0,0,24284,21,0
MONDO:0019617,pituitary deficiency due to empty sella turcica syndrome,356,0,0,73608,16,0
MONDO:0019618,Sheehan syndrome,13684,15,2624,47761,23,0
MONDO:0019620,congenital esophageal diverticulum,198,0,0,47622,28,0
MONDO:0019621,chronic pneumonitis of infancy,156,1,3000,5314,3,0
MONDO:0019622,non-specific interstitial pneumonia,1091,19,20638,8256,6,0
MONDO:0019623,hereditary angioedema,4011,32,19908,73885,23,0
MONDO:0019624,acquired angioedema,362,5,21837,17627,1,0
MONDO:0019625,familial thoracic aortic aneurysm and aortic dissection,112,1,30,339376,25,0
MONDO:0019626,isolated ankyloblepharon filiforme adnatum,19,0,0,18934,1,0
MONDO:0019627,isolated congenital alacrima,6,0,0,0,0,0
MONDO:0019628,Rieger anomaly,732,8,22295,20728,8,0
MONDO:0019629,sclerocornea,217,0,0,4482,3,0
MONDO:0019630,congenital ectropion uveae,45,0,0,0,0,0
MONDO:0019631,persistent hyperplastic primary vitreous,567,1,60,12727,6,0
MONDO:0019632,Lyme disease,17001,36,51735,1692187,71,0
MONDO:0019633,relapsing fever,2811,97,22432,44341,27,0
MONDO:0019634,familial nasal acilia,2,0,0,778,1,0
MONDO:0019635,idiopathic achalasia,428,32,46191,178690,40,0
MONDO:0019636,"renal agenesis, unilateral",7005,9,24123,16135,16,0
MONDO:0019637,renal hypoplasia,37753,7,1843,11582,5,0
MONDO:0019638,renal dysplasia,5355,26,1061356,39667,13,0
MONDO:0019639,congenital megacalycosis,26,0,0,0,0,0
MONDO:0019640,posterior urethral valve,1985,5,440,15796,11,0
MONDO:0019641,Pauci-immune glomerulonephritis,996,0,0,9544,2,0
MONDO:0019642,"vitamin D-dependent rickets, type 2",1465,11,67835,317067,69,0
MONDO:0019643,transient pseudohypoaldosteronism,85,2,30050,2962,3,0
MONDO:0019644,"renal dysplasia, unilateral",444,2,20085,39667,13,0
MONDO:0019645,"renal dysplasia, bilateral",884,6,683,39667,13,0
MONDO:0019646,unilateral congenital megacalycosis,4,0,0,0,0,0
MONDO:0019647,congenital bilateral megacalycosis,4,0,0,0,0,0
MONDO:0019648,achondrogenesis,260,0,0,6727,6,0
MONDO:0019649,idiopathic steroid-sensitive nephrotic syndrome with focal segmental hyalinosis,684,0,0,0,0,0
MONDO:0019650,idiopathic steroid-sensitive nephrotic syndrome with minimal change,600,0,0,154039,47,0
MONDO:0019651,idiopathic steroid-sensitive nephrotic syndrome with diffuse mesangial proliferation,42,0,0,136954,30,0
MONDO:0019652,familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial proliferation,1,0,0,0,0,0
MONDO:0019653,familial idiopathic steroid-resistant nephrotic syndrome with minimal changes,5,19,43516,0,0,0
MONDO:0019654,familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial sclerosis,0,0,0,0,0,0
